ENSEMBLE_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_Name,Fold_Change
ENSMUSG00000090626.9,478.4848372,-0.2981865619,0.09073359075,-3.286396576,0.001014780312,0.006342305784,Tex9,0.8132740229
ENSMUSG00000029919.5,14716.56787,-0.2982966837,0.04044934948,-7.37457308,1.65E-13,8.13E-12,Hpgds,0.8132119476
ENSMUSG00000022672.8,2732.164049,-0.2984341377,0.05172160018,-5.770009757,7.93E-09,1.79E-07,Prkdc,0.8131344718
ENSMUSG00000025574.13,2178.27848,-0.2984435472,0.06402643208,-4.661255321,3.14E-06,3.99E-05,Tk1,0.8131291684
ENSMUSG00000027078.14,2428.681473,-0.2984858863,0.07249244794,-4.117475609,3.83E-05,0.0003689461168,Ube2l6,0.8131053057
ENSMUSG00000024232.1,939.4526542,-0.2990233557,0.08471234375,-3.529867579,0.0004157677084,0.002945539049,Bambi,0.8128024435
ENSMUSG00000043017.9,537.5331154,-0.2991937008,0.1020216416,-2.932649349,0.003360832351,0.01732193052,Ptgir,0.8127064781
ENSMUSG00000022546.4,8165.638441,-0.2995671048,0.04799090329,-6.242164333,4.32E-10,1.23E-08,Gpt,0.8124961574
ENSMUSG00000026923.15,9318.832692,-0.2996967507,0.07070908151,-4.238447797,2.25E-05,0.0002306713823,Notch1,0.8124231468
ENSMUSG00000094111.1,717.813564,-0.3000109697,0.06333388027,-4.736974403,2.17E-06,2.89E-05,Nutf2-ps2,0.8122462203
ENSMUSG00000040269.5,728.9315816,-0.3003083074,0.06559267629,-4.57838168,4.69E-06,5.71E-05,Mrps28,0.8120788346
ENSMUSG00000041515.9,296.5116164,-0.3004470838,0.0979989637,-3.065818988,0.002170746877,0.01207349255,Irf8,0.8120007225
ENSMUSG00000066842.18,843.8256673,-0.300731826,0.08821675871,-3.409010152,0.0006519905336,0.004342900173,Hmcn1,0.8118404751
ENSMUSG00000091952.3,946.3900613,-0.300850224,0.06996258505,-4.300158775,1.71E-05,0.0001810008145,Gm17709,0.8117738524
ENSMUSG00000019832.3,2122.042359,-0.3011071875,0.04471032131,-6.734623656,1.64E-11,5.99E-10,Rab32,0.8116292773
ENSMUSG00000024868.8,684.8412109,-0.301391295,0.1152002228,-2.616238821,0.008890435055,0.03818306332,Dkk1,0.8114694603
ENSMUSG00000021418.15,570.3098414,-0.3018145259,0.07735004329,-3.901930924,9.54E-05,0.0008250834385,Rpp40,0.8112314415
ENSMUSG00000027671.14,3248.051396,-0.3021347933,0.03818266827,-7.912877934,2.52E-15,1.63E-13,Actl6a,0.8110513742
ENSMUSG00000097493.3,740.6248396,-0.3022851752,0.0796221261,-3.796497155,0.0001467550459,0.001203920905,9930014A18Rik,0.8109668372
ENSMUSG00000025153.9,26270.62983,-0.3024881365,0.06481420032,-4.667004067,3.06E-06,3.89E-05,Fasn,0.8108527568
ENSMUSG00000014158.12,4924.138169,-0.3025806958,0.0474741525,-6.373588149,1.85E-10,5.59E-09,Trpv4,0.8108007364
ENSMUSG00000022391.15,11940.21751,-0.3026102261,0.03904363228,-7.750565418,9.15E-15,5.36E-13,Rangap1,0.8107841404
ENSMUSG00000030598.15,244.9448215,-0.3028049402,0.1025960717,-2.951428209,0.00316308067,0.01647804545,Fbxo17,0.8106747199
ENSMUSG00000019768.16,667.5720674,-0.3030774977,0.07725331602,-3.923164898,8.74E-05,0.0007636117378,Esr1,0.8105215797
ENSMUSG00000020649.11,3673.496292,-0.3031248625,0.07217382806,-4.199927739,2.67E-05,0.0002685792769,Rrm2,0.81049497
ENSMUSG00000085917.1,656.3396828,-0.3032299528,0.1048687087,-2.891519849,0.003833833747,0.01931742418,Gm15899,0.8104359333
ENSMUSG00000039345.15,320.7178492,-0.3034689136,0.08372153948,-3.624741201,0.0002892509565,0.002141129754,Mettl22,0.8103017079
ENSMUSG00000056904.3,10354.25611,-0.3037185218,0.06052603365,-5.017981577,5.22E-07,8.05E-06,Gm5620,0.8101615255
ENSMUSG00000020486.18,403.0651611,-0.303787544,0.1113139392,-2.729106043,0.006350627864,0.02913886727,4-Sep,0.8101227662
ENSMUSG00000074280.6,825.6574224,-0.3038677007,0.08876441462,-3.423305409,0.000618645274,0.004144328127,Gm6166,0.8100777567
ENSMUSG00000034659.14,9912.864089,-0.3041663537,0.04433431285,-6.860743614,6.85E-12,2.65E-10,Tmem109,0.8099100794
ENSMUSG00000097749.2,136.3380859,-0.3044532357,0.1181663594,-2.576479781,0.009981204277,0.04202403864,Gm16938,0.8097490437
ENSMUSG00000095159.2,9632.682619,-0.3044807258,0.0449868445,-6.768217003,1.3E-11,4.83E-10,Tubb4b-ps1,0.8097336143
ENSMUSG00000001510.8,1279.168707,-0.3049037801,0.05179873168,-5.886317486,3.95E-09,9.58E-08,Dlx3,0.8094962038
ENSMUSG00000067594.5,141.1574863,-0.3051489402,0.114094454,-2.674529123,0.007483427609,0.03332914831,Krt77,0.8093586561
ENSMUSG00000020620.14,3454.175262,-0.3052346419,0.06590254979,-4.631605952,3.63E-06,4.55E-05,Abca8b,0.8093105785
ENSMUSG00000004151.16,220.0723484,-0.3058604205,0.09273561833,-3.298197888,0.0009730753048,0.006117467712,Etv1,0.8089596107
ENSMUSG00000004105.8,2740.329449,-0.3061704021,0.08648543741,-3.540138216,0.0003999175289,0.002840472573,Angptl2,0.808785814
ENSMUSG00000019987.8,11060.73334,-0.306712879,0.05128567953,-5.980478016,2.22E-09,5.61E-08,Arg1,0.8084817545
ENSMUSG00000093149.1,1112.666444,-0.3068230848,0.09940885512,-3.086476396,0.00202544027,0.01140769329,Gm23374,0.8084199979
ENSMUSG00000038644.14,1825.419598,-0.3072032724,0.07268560599,-4.226466413,2.37E-05,0.000241299251,Pold1,0.8082069863
ENSMUSG00000046572.10,1157.564909,-0.3072344097,0.06318110618,-4.862757687,1.16E-06,1.65E-05,Zfp518b,0.8081895431
ENSMUSG00000036022.15,1783.835566,-0.3074363318,0.054476485,-5.643468587,1.67E-08,3.5E-07,Fam122b,0.8080764354
ENSMUSG00000054115.11,597.4216768,-0.3076605558,0.08191460742,-3.755869258,0.0001727408603,0.001384474499,Skp2,0.8079508538
ENSMUSG00000020877.11,1288.963419,-0.3081241931,0.05714423105,-5.392043736,6.97E-08,1.31E-06,Scrn2,0.8076912452
ENSMUSG00000024613.16,3320.854342,-0.3083750626,0.04945030011,-6.236060487,4.49E-10,1.27E-08,Tcof1,0.8075508085
ENSMUSG00000023947.7,226.311184,-0.3085012429,0.09813564026,-3.14362083,0.001668715073,0.009629795527,Nfkbie,0.8074801819
ENSMUSG00000026873.9,657.5103586,-0.3087544805,0.0861661017,-3.583247639,0.0003393486088,0.002461489646,Phf19,0.8073384566
ENSMUSG00000020388.12,249.2545626,-0.3087803431,0.1116029114,-2.766776775,0.005661350551,0.02647230884,Pdlim4,0.8073239839
ENSMUSG00000028896.13,1988.684673,-0.3088880429,0.05554396596,-5.561144897,2.68E-08,5.46E-07,Rcc1,0.807263718
ENSMUSG00000026207.16,1086.885142,-0.3089963142,0.07544019405,-4.095910914,4.21E-05,0.0004009439734,Speg,0.8072031368
ENSMUSG00000097800.1,200.8794817,-0.3090543719,0.1179052979,-2.621208523,0.008761865125,0.03773885885,B230344G16Rik,0.8071706535
ENSMUSG00000060550.15,720.5353815,-0.3095848497,0.1145595961,-2.702391246,0.006884270167,0.03108174743,H2-Q7,0.8068739121
ENSMUSG00000033762.7,793.0618345,-0.3096765401,0.07381284579,-4.195428814,2.72E-05,0.000273349549,Recql4,0.8068226329
ENSMUSG00000022382.14,13252.37805,-0.3097123262,0.03977085493,-7.787419375,6.84E-15,4.1E-13,Wnt7b,0.8068026198
ENSMUSG00000041939.14,5422.869621,-0.3097873676,0.04533211495,-6.833728537,8.27E-12,3.14E-10,Mvk,0.8067606553
ENSMUSG00000010760.5,595.4467622,-0.3098380692,0.06796328638,-4.558903575,5.14E-06,6.19E-05,Phlda2,0.8067323033
ENSMUSG00000030579.10,313.4032527,-0.3116524149,0.1071337757,-2.909002439,0.003625840309,0.01845302602,Tyrobp,0.8057183875
ENSMUSG00000071497.3,2131.757046,-0.3116950364,0.06197917889,-5.029028167,4.93E-07,7.63E-06,Nutf2-ps1,0.8056945845
ENSMUSG00000058625.5,17106.60498,-0.3123541251,0.0545458134,-5.726454619,1.03E-08,2.25E-07,Gm17383,0.8053265907
ENSMUSG00000097850.2,728.1227545,-0.3125175874,0.07040032323,-4.439149894,9.03E-06,0.0001027735608,4631405K08Rik,0.8052353495
ENSMUSG00000034308.13,13087.23178,-0.3130100937,0.03637416709,-8.605285531,7.61E-18,7.19E-16,Sdr42e1,0.8049605057
ENSMUSG00000028671.16,3276.724678,-0.3134405241,0.05144058026,-6.093254053,1.11E-09,2.96E-08,Gale,0.8047203803
ENSMUSG00000050064.14,1177.542765,-0.3135341317,0.06726562567,-4.661134549,3.14E-06,3.99E-05,Zfp697,0.8046681686
ENSMUSG00000074093.4,6294.099131,-0.3135717483,0.04203275877,-7.460175289,8.64E-14,4.37E-12,Svip,0.8046471881
ENSMUSG00000024556.3,2078.153646,-0.31363073,0.05201536109,-6.029579022,1.64E-09,4.26E-08,Me2,0.8046142924
ENSMUSG00000039699.13,491.422321,-0.3137292153,0.08441968558,-3.716304002,0.0002021583279,0.00157311444,Batf2,0.8045593674
ENSMUSG00000029673.17,11819.74518,-0.3138909806,0.05134248547,-6.113669366,9.74E-10,2.63E-08,Auts2,0.8044691596
ENSMUSG00000100022.1,4.609128553,-0.313988152,0.1138683421,-2.757466616,0.005825116112,NA,Gm29590,0.8044149771
ENSMUSG00000035208.16,233.7271603,-0.3140256737,0.120913713,-2.597105538,0.009401303319,0.03995240115,Slfn8,0.8043940561
ENSMUSG00000030752.8,313.2260606,-0.3144733581,0.08493626937,-3.702462569,0.0002135168694,0.001647288562,Kdm8,0.8041444823
ENSMUSG00000024952.12,9095.014851,-0.3144882012,0.04192021206,-7.502066087,6.28E-14,3.23E-12,Rps6ka4,0.804136209
ENSMUSG00000005732.14,4835.053515,-0.3145664955,0.0561586437,-5.601390538,2.13E-08,4.41E-07,Ranbp1,0.8040925701
ENSMUSG00000028655.11,333.3485009,-0.3146387841,0.1209047999,-2.602368014,0.009258244401,0.03944978839,Mfsd2a,0.8040522807
ENSMUSG00000024349.9,451.5847775,-0.3149693762,0.09205181017,-3.421653259,0.0006224163511,0.004165833199,Tmem173,0.8038680541
ENSMUSG00000085705.1,341.292152,-0.3150042584,0.107110777,-2.940920299,0.003272387201,0.01695235044,Gm16046,0.803848618
ENSMUSG00000053175.17,1261.843806,-0.3150515269,0.1016144692,-3.100459308,0.001932207611,0.01095179796,Bcl3,0.8038222811
ENSMUSG00000027323.10,1235.865941,-0.3150965105,0.0808076765,-3.899338827,9.65E-05,0.0008326733259,Rad51,0.8037972181
ENSMUSG00000036918.15,12807.34515,-0.3151494158,0.04179731135,-7.539944691,4.7E-14,2.48E-12,Ttc7,0.8037677425
ENSMUSG00000081473.3,370.8550476,-0.315204117,0.1085706288,-2.903217199,0.003693503818,0.01875250887,Gm4853,0.8037372675
ENSMUSG00000029575.17,2617.586105,-0.3152821417,0.05467754667,-5.766208635,8.11E-09,1.83E-07,Mmab,0.8036938004
ENSMUSG00000108442.1,767.4834544,-0.3157603769,0.1182662618,-2.66991086,0.007587138614,0.03366839981,Rpl15-ps5,0.8034274302
ENSMUSG00000032548.14,1067.468828,-0.3159447369,0.08478327359,-3.726498441,0.0001941582724,0.001523880755,Slco2a1,0.8033247679
ENSMUSG00000020785.17,827.9387292,-0.316288535,0.06435773311,-4.914538156,8.9E-07,1.31E-05,Camkk1,0.8031333562
ENSMUSG00000021569.9,705.0161265,-0.3163427013,0.06793197226,-4.656757205,3.21E-06,4.06E-05,Trip13,0.803103203
ENSMUSG00000051502.6,266.8138001,-0.3175177675,0.08854478802,-3.585956606,0.0003358448069,0.002440896428,Ufsp1,0.8024493467
ENSMUSG00000035311.16,12072.37151,-0.3175455091,0.04384916964,-7.241767897,4.43E-13,2.07E-11,Gnptab,0.8024339166
ENSMUSG00000026414.13,489.0009225,-0.3175724532,0.09967298731,-3.186143626,0.001441829992,0.008498786787,Tnnt2,0.8024189302
ENSMUSG00000022769.7,719.3971394,-0.3175885212,0.06813272089,-4.661321565,3.14E-06,3.99E-05,Sdf2l1,0.8024099934
ENSMUSG00000043439.5,6685.520193,-0.3177460708,0.06857616226,-4.633477003,3.6E-06,4.51E-05,E130012A19Rik,0.8023223709
ENSMUSG00000039976.4,795.4145652,-0.3189416978,0.08262865166,-3.859940728,0.0001134145315,0.0009615636133,Tbc1d16,0.8016577253
ENSMUSG00000096039.7,397.3984121,-0.3192133952,0.09646372646,-3.309154714,0.0009357811104,0.005913848911,D830030K20Rik,0.8015067664
ENSMUSG00000021594.10,683.7228561,-0.3193645802,0.06044431628,-5.28361639,1.27E-07,2.22E-06,Srd5a1,0.8014227781
ENSMUSG00000020019.4,21164.48785,-0.3194241346,0.04392444147,-7.272127405,3.54E-13,1.68E-11,Ntn4,0.8013896961
ENSMUSG00000051735.7,91.23648642,-0.3194714933,0.1196803324,-2.669373378,0.007599292025,0.03370890416,Rinl,0.8013633896
ENSMUSG00000070476.10,1496.970353,-0.319649982,0.05067473135,-6.30787719,2.83E-10,8.32E-09,Fam217b,0.8012642519
ENSMUSG00000089662.1,4.658635685,-0.3197918137,0.1142198537,-2.799791835,0.005113557062,0.02435032377,Gm14057,0.8011854833
ENSMUSG00000083287.4,2917.543472,-0.3199739088,0.08503485383,-3.762855986,0.000167983945,0.001352185794,Gm13502,0.8010843651
ENSMUSG00000002835.8,1236.648501,-0.3201503177,0.07919331547,-4.042643193,5.29E-05,0.0004910741324,Chaf1a,0.8009864166
ENSMUSG00000023988.8,1498.376617,-0.3202077203,0.0600393012,-5.333301919,9.64E-08,1.74E-06,Bysl,0.8009545472
ENSMUSG00000028438.16,312.5698359,-0.3205973823,0.1078839336,-2.971687919,0.002961675642,0.01560025886,Kif24,0.8007382442
ENSMUSG00000029674.13,955.3406115,-0.3208113743,0.0748854626,-4.284027409,1.84E-05,0.0001932637587,Limk1,0.8006194811
ENSMUSG00000022394.14,1049.620859,-0.3210026923,0.05519999507,-5.815266684,6.05E-09,1.4E-07,L3mbtl2,0.8005133168
ENSMUSG00000030707.15,425.0912763,-0.3213097484,0.1119364455,-2.870465887,0.00409867419,0.02042345884,Coro1a,0.8003429576
ENSMUSG00000030708.14,510.7920477,-0.3213979824,0.09952179445,-3.229423105,0.001240402331,0.007516291636,Dnajb13,0.8002940108
ENSMUSG00000059159.6,548.8091742,-0.3214460881,0.1178298916,-2.728052142,0.006370953667,0.02920806968,Gm8129,0.800267326
ENSMUSG00000026360.9,625.128939,-0.3216561187,0.06551808622,-4.909424822,9.13E-07,1.34E-05,Rgs2,0.8001508298
ENSMUSG00000094686.1,819.2857348,-0.3220053218,0.1143638937,-2.815620483,0.004868313872,0.02339247388,Ccl21a,0.7999571775
ENSMUSG00000037921.15,5437.734609,-0.322111826,0.1232422461,-2.613647805,0.008958132712,0.03837649586,Ddx60,0.7998981243
ENSMUSG00000029797.13,348.5058477,-0.3221639031,0.1084060753,-2.971825169,0.002960352063,0.0155969743,Sspo,0.7998692509
ENSMUSG00000053038.8,116.736095,-0.3225696089,0.1241761044,-2.597678599,0.009385629717,0.03989340246,Gm6180,0.7996443482
ENSMUSG00000020532.18,4956.53914,-0.3227732937,0.04828677381,-6.684507335,2.32E-11,8.23E-10,Acaca,0.7995314595
ENSMUSG00000068263.11,124.0657611,-0.3231903026,0.1240818943,-2.604653197,0.009196729634,0.03921767138,Efcc1,0.7993003895
ENSMUSG00000034768.4,134.2340011,-0.3234265027,0.1220790773,-2.649319686,0.008065399843,0.03527088791,Asb16,0.7991695376
ENSMUSG00000061928.6,21302.73938,-0.3234474544,0.1064833531,-3.037540094,0.002385176722,0.01304790635,Dsg1b,0.7991579317
ENSMUSG00000058672.6,8113.789427,-0.3239527033,0.04711801041,-6.875347673,6.18E-12,2.4E-10,Tubb2a,0.7988781061
ENSMUSG00000036782.13,279.8933491,-0.3240384554,0.09609235179,-3.37215657,0.0007458203662,0.004863220246,Klhl13,0.7988306231
ENSMUSG00000082809.3,19960.69823,-0.3240793311,0.05325254338,-6.085706157,1.16E-09,3.09E-08,Gm14150,0.7988079903
ENSMUSG00000033763.14,702.6214998,-0.3246570659,0.08978991242,-3.61574098,0.000299489723,0.002208848235,Mtss1l,0.7984881675
ENSMUSG00000020826.8,8.561101546,-0.3257319636,0.1152180574,-2.827091265,0.004697293843,0.02274237378,Nos2,0.7978934656
ENSMUSG00000035842.9,790.9616387,-0.3261772108,0.07354881013,-4.434840078,9.21E-06,0.0001046374154,Ddx11,0.7976472562
ENSMUSG00000041351.16,8167.156341,-0.3278795003,0.04899895352,-6.691561282,2.21E-11,7.9E-10,Rap1gap,0.7967066377
ENSMUSG00000052572.16,4455.057784,-0.3278826201,0.05388264115,-6.085125248,1.16E-09,3.1E-08,Dlg2,0.7967049148
ENSMUSG00000027955.16,7227.085395,-0.3279773279,0.03843244456,-8.533865895,1.42E-17,1.28E-15,Fam198b,0.7966526157
ENSMUSG00000070284.10,1586.009597,-0.3281410772,0.05697402249,-5.759485864,8.44E-09,1.89E-07,Gmppb,0.7965621989
ENSMUSG00000043313.6,200.9134685,-0.3281857025,0.09267042322,-3.541428765,0.0003979663022,0.002830222528,Pcdhb19,0.7965375601
ENSMUSG00000039187.16,605.3323187,-0.3284750001,0.0936750864,-3.506535331,0.0004539811635,0.003169901066,Fanci,0.7963778497
ENSMUSG00000070469.12,1820.190921,-0.3285983877,0.06818220887,-4.819415403,1.44E-06,2.01E-05,Adamtsl3,0.7963097418
ENSMUSG00000024063.12,854.4817453,-0.3287609202,0.08406673278,-3.91071366,9.2E-05,0.0007993694471,Lbh,0.7962200354
ENSMUSG00000040055.8,882.9410745,-0.3290825671,0.06305643083,-5.218858137,1.8E-07,3.04E-06,Gjb6,0.796042539
ENSMUSG00000105826.1,103.8661435,-0.3295351473,0.1259929558,-2.615504536,0.008909573792,0.03824336677,Gm43819,0.7957928559
ENSMUSG00000001663.10,1825.131778,-0.3297829429,0.05738839225,-5.746509529,9.11E-09,2.03E-07,Gstt1,0.7956561832
ENSMUSG00000035403.10,1097.010461,-0.3298333439,0.06952090559,-4.744376401,2.09E-06,2.8E-05,Crb2,0.7956283872
ENSMUSG00000037071.2,6090.394377,-0.3300669129,0.0703026089,-4.694945438,2.67E-06,3.45E-05,Scd1,0.7954995872
ENSMUSG00000038146.7,34947.35999,-0.3300699936,0.06837311537,-4.827482144,1.38E-06,1.94E-05,Notch3,0.7954978886
ENSMUSG00000021838.16,850.856255,-0.3300761773,0.09351402613,-3.529696998,0.0004160358427,0.002946501784,Samd4,0.7954944789
ENSMUSG00000096722.1,372.1491828,-0.3306648363,0.1048639948,-3.153273312,0.001614505683,0.009355735012,Hmgb1-ps9,0.7951699616
ENSMUSG00000020471.11,1830.89448,-0.3309861642,0.06382117215,-5.186149878,2.15E-07,3.59E-06,Pold2,0.7949928751
ENSMUSG00000070044.15,594.6154864,-0.331063569,0.07344431146,-4.507681568,6.55E-06,7.67E-05,Fam149a,0.7949502225
ENSMUSG00000070282.6,261.6738171,-0.3315302082,0.1042694135,-3.179553784,0.001475019936,0.008664624093,3000002C10Rik,0.7946931377
ENSMUSG00000092644.1,5.22850135,-0.3317472304,0.1200039619,-2.764468981,0.005701552774,0.02663793193,Gm23564,0.7945736024
ENSMUSG00000020607.6,40219.84426,-0.3317840083,0.0435326974,-7.62148978,2.51E-14,1.38E-12,Fam84a,0.794553347
ENSMUSG00000026609.15,505.158974,-0.3318273338,0.07894197094,-4.203433609,2.63E-05,0.0002650494182,Ush2a,0.7945294861
ENSMUSG00000000901.15,397.8919158,-0.3322128314,0.09117475782,-3.64369305,0.0002687539056,0.002008083759,Mmp11,0.794317211
ENSMUSG00000032598.8,1946.254537,-0.3323226606,0.04806086043,-6.914621536,4.69E-12,1.85E-10,Nckipsd,0.7942567437
ENSMUSG00000064317.4,531.2879141,-0.332910525,0.0739314693,-4.502961028,6.7E-06,7.82E-05,Gm10146,0.7939331686
ENSMUSG00000024013.14,519.9644247,-0.3337423243,0.08194665539,-4.072677801,4.65E-05,0.0004369303766,Fgd2,0.793475551
ENSMUSG00000028076.12,120.1281664,-0.3341203404,0.1202705333,-2.77807316,0.005468230477,0.02572585373,Cd1d1,0.7932676711
ENSMUSG00000024007.14,3064.321309,-0.3344406042,0.05147160931,-6.497574267,8.16E-11,2.64E-09,Ppil1,0.7930915932
ENSMUSG00000025189.8,344.4929457,-0.3346929112,0.09337359849,-3.584449102,0.0003377904266,0.00245347299,Cnnm1,0.7929529048
ENSMUSG00000031465.6,2101.280808,-0.3347741026,0.06023203182,-5.558074209,2.73E-08,5.55E-07,Angpt2,0.7929082806
ENSMUSG00000018068.13,1385.127972,-0.3348231536,0.06696088391,-5.000279776,5.72E-07,8.75E-06,Ints2,0.7928813225
ENSMUSG00000020150.13,567.466384,-0.3348794543,0.08994266388,-3.723254792,0.0001966708661,0.001540254329,Gamt,0.7928503812
ENSMUSG00000043029.2,325.2406782,-0.3349893584,0.09234311471,-3.627659295,0.0002860023226,0.00211892288,Trpv3,0.7927899844
ENSMUSG00000035105.5,80624.55284,-0.3351730122,0.03002302822,-11.16386428,6.13E-29,3.03E-26,Egln3,0.7926890693
ENSMUSG00000060950.11,477.6173389,-0.3353565267,0.08345321296,-4.018497489,5.86E-05,0.0005397054696,Trmt61a,0.7925882437
ENSMUSG00000058454.15,7206.526881,-0.335770745,0.03909136483,-8.589384035,8.74E-18,8.2E-16,Dhcr7,0.7923607129
ENSMUSG00000044005.13,93.29376528,-0.3366563579,0.1250462823,-2.692254034,0.007097086408,0.03184118861,Gls2,0.7918744636
ENSMUSG00000071661.6,213.1431989,-0.3366903583,0.09389212238,-3.585927655,0.0003358820721,0.002440896428,Zbtb3,0.7918558015
ENSMUSG00000030878.11,2179.41365,-0.3369991893,0.07104233415,-4.743639034,2.1E-06,2.81E-05,Cdr2,0.7916863107
ENSMUSG00000019647.16,214.42063,-0.3374439534,0.1211000209,-2.786489638,0.005328232152,0.02519489401,Sema6a,0.7914422818
ENSMUSG00000026866.16,394.3439638,-0.3374576317,0.1056043567,-3.195489677,0.001395937764,0.008289682655,Kynu,0.7914347781
ENSMUSG00000097343.2,187.100903,-0.3374982725,0.09793467604,-3.446157032,0.000568619833,0.003864984289,9030407P20Rik,0.7914124836
ENSMUSG00000022351.14,28367.13715,-0.3375689573,0.04379478273,-7.70797196,1.28E-14,7.32E-13,Sqle,0.7913737094
ENSMUSG00000031386.14,9065.26209,-0.3376411016,0.05642503743,-5.98388795,2.18E-09,5.51E-08,Hcfc1,0.7913341364
ENSMUSG00000059895.12,557.6681085,-0.3381195344,0.1072870715,-3.151540346,0.001624117228,0.009400659149,Ptp4a3,0.7910717542
ENSMUSG00000024665.7,7500.584909,-0.3384082193,0.04934553362,-6.857930079,6.99E-12,2.69E-10,Fads2,0.7909134758
ENSMUSG00000025993.10,433.8016763,-0.3384984014,0.06938494835,-4.878556654,1.07E-06,1.54E-05,Slc40a1,0.7908640377
ENSMUSG00000081769.8,444.6665578,-0.3385783501,0.07808520281,-4.336011663,1.45E-05,0.0001570071936,Gm12216,0.7908202123
ENSMUSG00000029632.7,15862.90128,-0.3385811498,0.05606808102,-6.038750456,1.55E-09,4.04E-08,Ndufa4,0.7908186776
ENSMUSG00000029283.17,661.9077241,-0.3386110005,0.08900651282,-3.804339589,0.000142183014,0.001171590138,Cdc7,0.790802315
ENSMUSG00000037466.13,1013.35703,-0.3389139874,0.07557878716,-4.4842475,7.32E-06,8.47E-05,4930427A07Rik,0.7906362524
ENSMUSG00000021938.11,2507.902604,-0.3399571987,0.05379165268,-6.319887599,2.62E-10,7.75E-09,Pspc1,0.7900647508
ENSMUSG00000009112.4,25234.50157,-0.3409045709,0.03939287128,-8.653966054,4.97E-18,4.81E-16,Bcl2l13,0.7895461106
ENSMUSG00000004730.14,398.4178298,-0.3409219819,0.1196763178,-2.848700462,0.004389818871,0.02153921036,Adgre1,0.7895365821
ENSMUSG00000005470.8,800.9585584,-0.3410816587,0.09468370426,-3.602326941,0.0003153813584,0.002306206776,Asf1b,0.7894492014
ENSMUSG00000055491.13,2743.120095,-0.3412759013,0.07303594331,-4.672711625,2.97E-06,3.8E-05,Pprc1,0.7893429181
ENSMUSG00000045136.5,8559.386714,-0.3413481352,0.04744776396,-7.194188023,6.28E-13,2.83E-11,Tubb2b,0.7893033978
ENSMUSG00000006360.11,3782.586342,-0.3420885572,0.06846228195,-4.996744885,5.83E-07,8.9E-06,Crip1,0.7888984143
ENSMUSG00000011256.16,418.6631981,-0.3435381197,0.08696292514,-3.950397473,7.8E-05,0.000693747244,Adam19,0.7881061587
ENSMUSG00000038587.9,654.0633561,-0.3436903445,0.1066597066,-3.222307238,0.001271626981,0.007678352511,Akap12,0.7880230067
ENSMUSG00000054662.8,6004.927791,-0.3438315887,0.04507265003,-7.62838636,2.38E-14,1.32E-12,Ano9,0.7879458606
ENSMUSG00000020340.16,14991.0069,-0.3441034394,0.05352075987,-6.429345179,1.28E-10,3.99E-09,Cyfip2,0.7877973999
ENSMUSG00000060803.5,7468.161033,-0.3442745873,0.0591209117,-5.823228658,5.77E-09,1.35E-07,Gstp1,0.7877039485
ENSMUSG00000083892.3,1081.297147,-0.3445730125,0.07591406783,-4.538987599,5.65E-06,6.73E-05,Gm1848,0.7875410268
ENSMUSG00000085852.1,248.6501837,-0.3448357725,0.09202235675,-3.747304293,0.0001787451984,0.001420335865,Gm13807,0.787397604
ENSMUSG00000003934.5,177.6800869,-0.3463640468,0.1145060254,-3.024854331,0.00248752903,0.01350502786,Efnb3,0.7865639403
ENSMUSG00000071984.10,4900.44684,-0.3465088948,0.111400791,-3.110470684,0.001867894359,0.01063868973,Fndc1,0.7864849725
ENSMUSG00000020866.17,3443.874574,-0.3474714553,0.06665937968,-5.212641596,1.86E-07,3.14E-06,Cacna1g,0.7859604078
ENSMUSG00000027454.10,248.4307526,-0.3475992881,0.0992305587,-3.502945994,0.0004601427473,0.003209906247,Gins1,0.7858907693
ENSMUSG00000000567.5,2126.402735,-0.3478301966,0.0705471974,-4.930460875,8.2E-07,1.21E-05,Sox9,0.7857649948
ENSMUSG00000043557.15,214.2451005,-0.347872258,0.1088831059,-3.194914905,0.00139872075,0.008299573108,Mdga1,0.7857420863
ENSMUSG00000078441.10,7.387946975,-0.3488399277,0.1339157425,-2.604920983,0.009189545028,0.03919453537,Scamp4,0.7852152363
ENSMUSG00000021219.16,317.6740725,-0.3498081916,0.09273608054,-3.772082987,0.0001618903903,0.001309284859,Rgs6,0.7846884164
ENSMUSG00000091955.2,773.3619339,-0.3501299739,0.1152621457,-3.037683983,0.002384038229,0.01304554794,Gm9844,0.7845134171
ENSMUSG00000063428.8,83.63068186,-0.350377232,0.1337377523,-2.619882762,0.008796000046,0.03786392524,Ddo,0.7843789738
ENSMUSG00000007080.14,995.5539501,-0.35043293,0.09068175859,-3.864425828,0.000111350819,0.0009455059446,Pole,0.7843486919
ENSMUSG00000035407.8,928.5868179,-0.3506466856,0.08053592009,-4.353916677,1.34E-05,0.0001459853652,Kank4,0.7842324882
ENSMUSG00000028358.15,3064.22594,-0.3509870652,0.06781480306,-5.175670346,2.27E-07,3.77E-06,Zfp618,0.7840474836
ENSMUSG00000020186.6,852.7083551,-0.3510911768,0.07314875986,-4.799687342,1.59E-06,2.2E-05,Csrp2,0.7839909051
ENSMUSG00000021198.16,182.5576928,-0.3512231113,0.1155347083,-3.039979209,0.002365944804,0.01297136225,Unc79,0.7839192124
