ENSEMBLE_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_Name,Fold_Change
ENSMUSG00000057421.12,7436.565684,-0.09887101719,0.02952002091,-3.349286828,0.0008101987438,0.003906000063,Las1l,0.9337634234
ENSMUSG00000040385.6,26271.4779,-0.09894606891,0.03203079941,-3.08909146,0.002007696222,0.00861414757,Ppp1ca,0.9337148486
ENSMUSG00000069520.5,4253.055645,-0.09902022918,0.03255664669,-3.041475067,0.002354220619,0.009874421068,Tmem19,0.9336668531
ENSMUSG00000034951.10,4563.841591,-0.09922871436,0.03699152695,-2.682471435,0.007308039271,0.02609421065,Cog7,0.9335319378
ENSMUSG00000024454.15,7017.348493,-0.09925904003,0.02626460041,-3.779194752,0.000157336336,0.0009103822297,Hdac3,0.9335123151
ENSMUSG00000021240.5,2987.44475,-0.0993045092,0.02948858317,-3.367557832,0.000758371189,0.003685485335,Abcd4,0.9334828942
ENSMUSG00000010663.4,18906.56307,-0.09930947834,0.03178877932,-3.124041893,0.001783850569,0.007763765831,Fads1,0.9334796789
ENSMUSG00000003037.16,6417.922747,-0.09945820765,0.03064782016,-3.245196791,0.001173694825,0.005399324764,Rab8a,0.9333834503
ENSMUSG00000035168.16,13420.18491,-0.0997170687,0.03406434379,-2.927315122,0.003419022667,0.01365116895,Tanc1,0.9332159894
ENSMUSG00000035666.14,3554.645067,-0.0998703445,0.03606341838,-2.769297781,0.005617726492,0.02097053637,Gtf3c4,0.9331168473
ENSMUSG00000000826.16,16368.46977,-0.09993226426,0.02993020828,-3.338842928,0.0008412811914,0.004035553605,Dnajc5,0.9330767992
ENSMUSG00000027248.13,56880.26079,-0.1000865472,0.03373979483,-2.966424297,0.00301284523,0.01223539583,Pdia3,0.9329770206
ENSMUSG00000033021.16,4966.494417,-0.1003106164,0.0349611247,-2.869204502,0.00411505643,0.01606771694,Gmppa,0.9328321285
ENSMUSG00000037253.8,9519.654879,-0.1003993432,0.03475297813,-2.888942146,0.003865401835,0.01519867281,Mex3c,0.9327747603
ENSMUSG00000030339.7,6966.747007,-0.1004357583,0.03515394169,-2.857026936,0.004276295472,0.01664080745,Ltbr,0.9327512165
ENSMUSG00000026860.16,10430.82141,-0.1006363031,0.0267224901,-3.76597775,0.0001658985669,0.0009544042086,Sh3glb2,0.9326215665
ENSMUSG00000027498.14,3991.845032,-0.1008351365,0.03414710549,-2.952962926,0.003147397606,0.01269220496,Cstf1,0.9324930407
ENSMUSG00000002103.15,4692.680407,-0.1009141857,0.0390687713,-2.582988468,0.00979485969,0.03342339692,Acp2,0.9324419482
ENSMUSG00000052997.15,12587.07172,-0.1011584346,0.02450314934,-4.128385019,3.65E-05,0.0002413021199,Uba2,0.9322840988
ENSMUSG00000040681.14,33142.81814,-0.1012620964,0.03406345403,-2.972748927,0.002951457734,0.01202773877,Hmgn1,0.9322171139
ENSMUSG00000030835.6,7697.974556,-0.1013095894,0.03283329255,-3.085575084,0.002031589231,0.008702055827,Nomo1,0.9321864261
ENSMUSG00000027784.10,5753.558067,-0.1013890301,0.0269156547,-3.766916734,0.0001652760933,0.0009510609813,Ppm1l,0.9321350976
ENSMUSG00000024590.8,20397.87916,-0.1014923144,0.03568002466,-2.844513573,0.00444792908,0.0172329162,Lmnb1,0.9320683672
ENSMUSG00000022477.12,14935.82645,-0.1015151291,0.03147851911,-3.224901677,0.001260159399,0.00574538786,Aco2,0.9320536277
ENSMUSG00000001054.9,5332.01258,-0.1016852184,0.03042465198,-3.342198244,0.0008311767434,0.00399374523,Rmnd5b,0.9319437479
ENSMUSG00000029111.7,2926.630781,-0.1016952639,0.03540616663,-2.872247228,0.004075639832,0.01593273916,Nelfa,0.9319372588
ENSMUSG00000053907.10,21560.57278,-0.1017961912,0.03417845332,-2.978373252,0.00289782855,0.01183305709,Mat2a,0.9318720651
ENSMUSG00000066037.14,11913.21366,-0.1019475466,0.03456908649,-2.949095765,0.003187052016,0.01282962707,Hnrnpr,0.9317743061
ENSMUSG00000037070.9,4953.381915,-0.1020490424,0.03579111381,-2.851239639,0.004354913484,0.01691526923,Rbmxl1,0.9317087566
ENSMUSG00000029238.11,13558.69455,-0.1021214016,0.03724330665,-2.742006841,0.006106506975,0.02247780791,Clock,0.9316620274
ENSMUSG00000028617.10,3933.253356,-0.102282325,0.0383822762,-2.664832185,0.007702674997,0.02727951678,Lrrc42,0.9315581123
ENSMUSG00000020048.13,35327.10161,-0.1023625945,0.03403630495,-3.007453208,0.002634466786,0.01090670198,Hsp90b1,0.9315062831
ENSMUSG00000022718.11,3020.859501,-0.1024213101,0.03798787258,-2.696158093,0.007014436677,0.02519502423,Dgcr8,0.931468373
ENSMUSG00000022789.14,11807.60397,-0.1024308775,0.03943800696,-2.59726303,0.009396993491,0.03226193587,Dnm1l,0.9314621959
ENSMUSG00000054766.13,21885.88401,-0.1025156623,0.03656648217,-2.803541828,0.005054467557,0.01917127742,Set,0.931407457
ENSMUSG00000015165.16,29060.51079,-0.1026673012,0.02287559622,-4.488071051,7.19E-06,5.5E-05,Hnrnpl,0.9313095637
ENSMUSG00000021222.8,4095.527297,-0.102934718,0.03318995937,-3.101381259,0.001926201077,0.008304756741,Dcaf4,0.9311369529
ENSMUSG00000028394.9,4226.653175,-0.1032003823,0.03621662359,-2.849530742,0.00437837743,0.01699493018,Pole3,0.9309655049
ENSMUSG00000017210.14,5867.561196,-0.10337244,0.03976321719,-2.599700108,0.009330526059,0.03205765868,Med24,0.9308544834
ENSMUSG00000028677.18,6819.04268,-0.1034659562,0.03371719343,-3.068640823,0.002150349541,0.009143230537,Rnf220,0.9307941469
ENSMUSG00000034105.9,2276.174718,-0.1035571728,0.03961471094,-2.61410901,0.008946048839,0.03091674922,Tldc1,0.9307352979
ENSMUSG00000003308.15,6866.192705,-0.1037183578,0.02938207671,-3.529987306,0.0004155796063,0.002162593174,Keap1,0.9306313173
ENSMUSG00000031148.14,5415.625533,-0.1037819175,0.03044025203,-3.409364594,0.0006511439333,0.003224325728,Gpkow,0.9305903181
ENSMUSG00000071172.12,31589.70859,-0.1041272046,0.0397628428,-2.618706241,0.008826391886,0.03057186494,Srsf3,0.9303676222
ENSMUSG00000008435.15,2617.400401,-0.1041573331,0.03769813775,-2.762930461,0.005728496957,0.02133211411,Rdh13,0.930348193
ENSMUSG00000019810.15,6280.169644,-0.104167427,0.02738262178,-3.804143659,0.0001422955865,0.00083193196,Fuca2,0.9303416838
ENSMUSG00000027506.15,31991.87998,-0.1041881792,0.02913610771,-3.575912755,0.0003490080404,0.001850064281,Tpd52,0.9303283016
ENSMUSG00000043733.14,16207.2574,-0.10426351,0.03282047313,-3.176782663,0.001489185898,0.006644726681,Ptpn11,0.9302797254
ENSMUSG00000025795.7,7862.645012,-0.1042788237,0.02914603822,-3.577804399,0.000346492587,0.001839697313,Rassf3,0.9302698509
ENSMUSG00000020457.13,5846.490426,-0.1043799197,0.03214677066,-3.246979948,0.001166366072,0.005368831103,Drg1,0.9302046651
ENSMUSG00000005882.18,2886.717329,-0.1044112882,0.03772080681,-2.768002517,0.005640102001,0.02104723222,Uqcc1,0.9301844399
ENSMUSG00000027963.14,2353.463317,-0.1045264037,0.03799358952,-2.751158946,0.005938482138,0.02195866289,Extl2,0.9301102216
ENSMUSG00000022867.9,11699.19688,-0.1045749391,0.0327675471,-3.191417985,0.001415762994,0.006355325548,Usp25,0.9300789312
ENSMUSG00000032046.15,18098.29816,-0.1047717394,0.02796667965,-3.746305985,0.0001794576782,0.001021173224,Abhd12,0.9299520663
ENSMUSG00000026932.14,2937.754253,-0.1048272014,0.03582523846,-2.926071281,0.003432722751,0.01370111374,Nacc2,0.9299163165
ENSMUSG00000005103.12,38845.71497,-0.1049722883,0.03072427925,-3.416590749,0.0006341052543,0.003151485306,Wdr1,0.9298228028
ENSMUSG00000027546.15,9533.297642,-0.1051236481,0.0302473962,-3.475461075,0.0005099759967,0.002603987225,Atp9a,0.9297252558
ENSMUSG00000020708.12,12601.35176,-0.1052872775,0.03746867901,-2.810007725,0.004954031089,0.01885712098,Psmc5,0.9296198131
ENSMUSG00000001783.3,10188.22737,-0.1053448688,0.03421967965,-3.078487871,0.002080539984,0.008893515957,Rtcb,0.9295827041
ENSMUSG00000025155.15,3346.881075,-0.1053467964,0.03171074261,-3.322116979,0.0008933723155,0.004251742551,Dus1l,0.9295814621
ENSMUSG00000017132.17,10249.97881,-0.1055305765,0.03013110537,-3.502379856,0.0004611216949,0.002374343266,Cyth1,0.9294630534
ENSMUSG00000059796.16,58356.87486,-0.1056913218,0.03235013834,-3.267105713,0.001086530997,0.005050865248,Eif4a1,0.9293594982
ENSMUSG00000053329.6,5012.660815,-0.1057722103,0.04040848672,-2.61757415,0.008855724561,0.03064141965,D10Jhu81e,0.9293073927
ENSMUSG00000074102.4,5466.459779,-0.1058513364,0.04003869826,-2.64372572,0.008199907226,0.02878350101,Rbm15b,0.9292564253
ENSMUSG00000034211.14,2719.461893,-0.1061204762,0.04017944467,-2.641163338,0.008262187576,0.02896234761,Mrps17,0.9290830854
ENSMUSG00000028757.4,16219.9014,-0.1061476484,0.03568075252,-2.974927402,0.002930578944,0.01194794485,Ddost,0.9290655869
ENSMUSG00000084838.3,7369.385323,-0.1063937412,0.03548991885,-2.997858114,0.002718842205,0.0112056044,Gm10241,0.9289071218
ENSMUSG00000047832.8,3329.530994,-0.1064468202,0.03625665268,-2.935925197,0.003325545045,0.0133265092,Cdca4,0.9288729465
ENSMUSG00000032563.16,3117.055104,-0.1066168846,0.0380348698,-2.80313526,0.005060843977,0.0191841341,Mrpl3,0.9287634577
ENSMUSG00000023018.4,2201.293027,-0.1066640292,0.04115121477,-2.592001957,0.009541922876,0.03267637295,Smarcd1,0.9287331079
ENSMUSG00000024527.9,5259.386729,-0.106815918,0.03194595859,-3.343644164,0.0008268572023,0.003974650396,Afg3l2,0.9286353348
ENSMUSG00000040029.14,6875.212917,-0.106821313,0.03866727531,-2.762576678,0.005734709,0.0213483358,Ipo8,0.9286318622
ENSMUSG00000028223.8,3227.070002,-0.1068980933,0.04041320458,-2.645127859,0.008166005465,0.02869514613,Decr1,0.9285824417
ENSMUSG00000077450.12,18677.14506,-0.1071410945,0.02902048866,-3.691912145,0.0002225743552,0.001237743683,Rab11b,0.9284260485
ENSMUSG00000020656.15,21218.26235,-0.1072056641,0.02869743738,-3.735722554,0.0001871769523,0.001060638661,Grhl1,0.9283844966
ENSMUSG00000005813.12,5475.314323,-0.1072554626,0.02943328665,-3.644019231,0.0002684133518,0.001463644838,Metap1,0.9283524515
ENSMUSG00000014601.13,7413.269992,-0.1072651557,0.03200283453,-3.35173922,0.0008030562514,0.003874001283,Strip1,0.9283462141
ENSMUSG00000071652.6,2884.64685,-0.1072760912,0.03470577046,-3.091015984,0.001994728958,0.008564900037,Ints5,0.9283391773
ENSMUSG00000022574.6,5808.806442,-0.107368305,0.03852321665,-2.787106433,0.005318100911,0.02003737792,Naprt,0.9282798419
ENSMUSG00000066148.3,3132.760965,-0.1079610401,0.03808130919,-2.835013879,0.004582369486,0.0176438481,Prpf4,0.927898534
ENSMUSG00000039041.15,8323.630657,-0.1080414655,0.03426947422,-3.152702746,0.001617664416,0.007141813003,Adrm1,0.9278468082
ENSMUSG00000032458.6,19137.02878,-0.1084743182,0.01968215269,-5.511303561,3.56E-08,4.06E-07,Copb2,0.9275684675
ENSMUSG00000036402.13,19385.61976,-0.1085223273,0.02948441351,-3.68066766,0.0002326240418,0.001287716243,Gng12,0.927537601
ENSMUSG00000039197.9,3970.134108,-0.1086116599,0.03941732799,-2.755429286,0.005861517337,0.02173598773,Adk,0.927480169
ENSMUSG00000027425.18,4977.425318,-0.1086595676,0.02807382975,-3.870493216,0.0001086153798,0.0006522593129,Csrp2bp,0.9274493706
ENSMUSG00000025421.14,2764.909024,-0.1087375996,0.03751516989,-2.898496792,0.003749561444,0.01479122266,Hdhd2,0.9273992084
ENSMUSG00000053477.16,6745.973773,-0.108797341,0.03922492108,-2.773679028,0.005542633397,0.02073058428,Tcf4,0.927360806
ENSMUSG00000025792.9,5695.880199,-0.108858065,0.0390166118,-2.790044036,0.005270087313,0.01989557413,Slc25a10,0.9273217735
ENSMUSG00000031402.12,4042.98808,-0.1089009882,0.03509626382,-3.102922543,0.001916197852,0.008267773359,Mpp1,0.9272941842
ENSMUSG00000020282.18,16239.41963,-0.1090739287,0.0394252744,-2.7665991,0.005664436573,0.02112776067,Rhbdf1,0.9271830332
ENSMUSG00000020536.12,9092.615695,-0.1090748115,0.03939626822,-2.768658464,0.005628760585,0.02100831701,Llgl1,0.9271824658
ENSMUSG00000051234.6,6256.314111,-0.1092333482,0.04156980497,-2.62770894,0.008596203247,0.02991894885,Rnf7,0.927080584
ENSMUSG00000022186.14,32143.81743,-0.1092685968,0.02582705043,-4.230781101,2.33E-05,0.0001607942759,Oxct1,0.9270579334
ENSMUSG00000001053.15,19325.58088,-0.1094292151,0.04139607552,-2.64346834,0.008206143964,0.02880099894,N4bp3,0.9269547278
ENSMUSG00000026313.16,3738.733185,-0.1097026792,0.0406189794,-2.700773895,0.006917835025,0.02491026962,Hdac4,0.9267790394
ENSMUSG00000020740.13,4593.773107,-0.1097746259,0.04106052404,-2.673483314,0.007506801051,0.02665170708,Gga3,0.9267328224
ENSMUSG00000049076.9,15392.15061,-0.1101072678,0.03627653804,-3.035219834,0.002403604211,0.01004964461,Acap2,0.9265191705
ENSMUSG00000009563.16,2893.613446,-0.1101232959,0.04071212274,-2.704926407,0.006831952321,0.02464344545,Tor2a,0.926508877
ENSMUSG00000019777.16,6822.74127,-0.110125788,0.0388584356,-2.83402526,0.004596569853,0.01768964303,Hdac2,0.9265072765
ENSMUSG00000002748.7,12460.37375,-0.1102093928,0.04154597878,-2.652709024,0.007984867173,0.02816618433,Baz1b,0.9264535866
ENSMUSG00000037013.15,7754.573269,-0.1106434695,0.02898476039,-3.817298057,0.0001349211399,0.0007918356489,Ss18,0.9261748781
ENSMUSG00000004771.12,26095.83378,-0.110912235,0.03252923334,-3.409617246,0.000650541087,0.003222034068,Rab11a,0.9260023533
ENSMUSG00000028560.11,7797.03979,-0.1110700231,0.03636744699,-3.054105588,0.002257326167,0.009523573407,Usp1,0.9259010816
ENSMUSG00000051615.13,1527.584553,-0.1112168851,0.0404138495,-2.751949802,0.005924160105,0.02192587313,Rap2a,0.9258068325
ENSMUSG00000003166.19,9613.361146,-0.111226511,0.02475816931,-4.492517584,7.04E-06,5.39E-05,Dgcr2,0.9258006554
ENSMUSG00000017679.16,6989.900013,-0.1113397469,0.03513085027,-3.169286994,0.001528134213,0.006796105877,Ttpal,0.9257279929
ENSMUSG00000042699.11,18116.24472,-0.1114068191,0.04171238425,-2.670833162,0.007566324367,0.02684207531,Dhx9,0.925684956
ENSMUSG00000074781.4,10737.43944,-0.1114142664,0.03414769923,-3.262716637,0.001103497958,0.0051214299,Ube2n,0.9256801775
ENSMUSG00000037331.15,17447.60426,-0.1115694052,0.03980235347,-2.803085633,0.005061622794,0.0191841341,Larp1,0.9255806408
ENSMUSG00000036819.14,1997.302403,-0.1117632116,0.04244889386,-2.632888667,0.00846620942,0.029564908,Jmjd4,0.92545631
ENSMUSG00000028882.13,2633.739335,-0.1118294285,0.0417439885,-2.67893492,0.007385674719,0.02631075141,Ppp1r8,0.9254138343
ENSMUSG00000061859.16,8489.954707,-0.1119655915,0.03562256538,-3.143108597,0.001671638092,0.007349074326,Patj,0.9253264969
ENSMUSG00000001674.11,3099.586705,-0.1120100439,0.03864568536,-2.898384201,0.003750907928,0.01479399757,Ddx18,0.9252979862
ENSMUSG00000029599.13,5430.236665,-0.1121548016,0.04225417767,-2.654289062,0.007947571211,0.02805613369,Ddx54,0.9252051479
ENSMUSG00000019558.14,18207.66533,-0.1122342361,0.03096556409,-3.624485437,0.0002895373329,0.001566977257,Slc6a8,0.9251542077
ENSMUSG00000030058.17,12397.60122,-0.1122402306,0.03125166288,-3.591496268,0.0003287848857,0.001756624496,Copg1,0.9251503636
ENSMUSG00000036825.12,4859.832076,-0.1122837804,0.03460828456,-3.244419128,0.001176904317,0.005410843468,Ssx2ip,0.9251224371
ENSMUSG00000057375.13,3518.612208,-0.1123147681,0.03934667713,-2.854491821,0.004310574161,0.01676569216,Yipf1,0.9251025666
ENSMUSG00000036225.14,2637.188449,-0.1123490315,0.04276119973,-2.6273592,0.008605044512,0.02994066153,Kctd1,0.925080596
ENSMUSG00000024963.11,3525.893944,-0.1124392528,0.03381043825,-3.325578094,0.0008823537827,0.00420664987,Dnajc4,0.9250227464
ENSMUSG00000068391.8,2024.830442,-0.1124937549,0.04277469201,-2.629913849,0.008540650844,0.02976161971,Chrac1,0.9249878016
ENSMUSG00000032353.9,8153.053142,-0.1125336822,0.03682482766,-3.055918774,0.002243720303,0.009476597998,Tmed3,0.9249622024
ENSMUSG00000005981.11,5912.03503,-0.1125610359,0.03001065911,-3.75070189,0.0001763402545,0.001006171601,Trap1,0.9249446652
ENSMUSG00000034744.13,6206.091742,-0.112629554,0.039568625,-2.846435883,0.004421163159,0.0171399176,Nagk,0.9249007377
ENSMUSG00000037933.15,11082.84522,-0.1126774346,0.03313070149,-3.40099755,0.0006714042964,0.00331395135,Bicd2,0.9248700424
ENSMUSG00000057236.10,15995.37803,-0.112697119,0.03352777332,-3.361306399,0.000775747186,0.003760396073,Rbbp4,0.9248574233
ENSMUSG00000043061.9,3034.810658,-0.1127659278,0.0332981475,-3.386552593,0.0007077670902,0.003465919472,Tmem18,0.9248133137
ENSMUSG00000035900.18,9985.386219,-0.1128922831,0.03276559058,-3.445452413,0.0005701043389,0.002872496807,Gramd4,0.9247323194
ENSMUSG00000001750.15,4410.917242,-0.1129041522,0.0408252867,-2.765544625,0.005682782908,0.02118931987,Tcirg1,0.9247247117
ENSMUSG00000025968.16,5437.487229,-0.1130705231,0.0325383332,-3.47499432,0.0005108641672,0.002607708239,Ndufs1,0.924618079
ENSMUSG00000061518.10,6895.528448,-0.1131186677,0.04298867449,-2.631359748,0.008504396088,0.02966224021,Cox5b,0.9245872238
ENSMUSG00000014074.17,4878.826153,-0.1131608955,0.0382010962,-2.962242101,0.003054075402,0.01237879822,Rnf168,0.9245601615
ENSMUSG00000057469.7,2745.556285,-0.1132028764,0.03306933721,-3.423197619,0.0006188906598,0.003087876495,E2f6,0.9245332582
ENSMUSG00000039367.9,19490.59906,-0.1132198618,0.03351903724,-3.377777857,0.0007307408629,0.003564007694,Sec24c,0.9245223733
ENSMUSG00000028676.17,9740.729172,-0.1133326677,0.03888829616,-2.914313017,0.003564722824,0.01416163241,Srsf10,0.9244500867
ENSMUSG00000025917.9,6463.830079,-0.1133374669,0.03352427771,-3.380757906,0.0007228620154,0.003530820282,Cops5,0.9244470115
ENSMUSG00000047866.18,8687.897155,-0.1134873222,0.03112037642,-3.646720741,0.0002656083124,0.001450350085,Lonp2,0.9243509926
ENSMUSG00000022757.18,8453.135183,-0.1135475105,0.03087380564,-3.677794435,0.000235259436,0.001300114961,Tfg,0.92431243
ENSMUSG00000021550.5,5467.771679,-0.1135593776,0.03845433664,-2.953096779,0.00314603315,0.01269115179,2210016F16Rik,0.924304827
ENSMUSG00000062580.9,2982.221241,-0.1135623103,0.03659226639,-3.103451126,0.001912778252,0.008257717485,Timm17a,0.924302948
ENSMUSG00000018042.17,14458.88926,-0.1135792633,0.0365948451,-3.103695698,0.001911197918,0.008253992735,Cyb5r3,0.9242920867
ENSMUSG00000042079.13,52375.32198,-0.1140304665,0.02602261862,-4.381975087,1.18E-05,8.62E-05,Hnrnpf,0.9240030594
ENSMUSG00000026585.13,4030.66375,-0.1142006203,0.02953423145,-3.866720573,0.0001103086953,0.0006607034223,Kifap3,0.9238940873
ENSMUSG00000073968.4,2715.372635,-0.114237218,0.03465654761,-3.296266533,0.0009797901233,0.004615284925,Trim68,0.9238706507
ENSMUSG00000031647.10,27936.78232,-0.1143345417,0.03704976325,-3.085972263,0.002028877476,0.008692058699,Mfap3l,0.9238083288
ENSMUSG00000028851.6,6439.666292,-0.1143820374,0.04150906093,-2.755592027,0.005858602097,0.02173218314,Nudc,0.9237779162
ENSMUSG00000028582.14,6804.514568,-0.1144480867,0.03170867824,-3.609361632,0.0003069514492,0.001651479195,Cc2d1b,0.9237356248
ENSMUSG00000013701.12,6049.664627,-0.1144576758,0.0380296149,-3.009698525,0.002615071155,0.01084201243,Timm23,0.923729485
ENSMUSG00000031820.9,5130.388089,-0.1146334842,0.03438044907,-3.334263726,0.0008552552612,0.004093939331,Babam1,0.9236169252
ENSMUSG00000037570.15,4456.657063,-0.1148836441,0.0376871256,-3.048352516,0.002300998294,0.009674116733,Mcrs1,0.9234567861
ENSMUSG00000002102.15,10589.47368,-0.1148908864,0.03670470694,-3.130140409,0.001747227677,0.007627461086,Psmc3,0.9234521504
ENSMUSG00000066551.12,34551.97191,-0.1149611553,0.03611597133,-3.183111269,0.001457016112,0.006520154185,Hmgb1,0.9234071732
ENSMUSG00000032803.15,22038.63756,-0.1149900464,0.02584948695,-4.448445983,8.65E-06,6.51E-05,Cdv3,0.9233886815
ENSMUSG00000029462.18,4678.198819,-0.1149918557,0.02946848141,-3.902198218,9.53E-05,0.0005796991777,Vps29,0.9233875234
ENSMUSG00000019373.11,5203.083412,-0.1150322948,0.02765258939,-4.159910424,3.18E-05,0.0002131066688,Cops3,0.923361641
ENSMUSG00000025651.14,21161.60719,-0.1150360311,0.02613242123,-4.402042585,1.07E-05,7.93E-05,Uqcrc1,0.9233592497
ENSMUSG00000020923.17,15459.13061,-0.1150554039,0.03003805123,-3.830321849,0.0001279757597,0.0007549257252,Ubtf,0.9233468507
ENSMUSG00000069622.4,3968.81937,-0.1150573531,0.04370609365,-2.632524289,0.008475296279,0.02957868116,Gm10273,0.9233456032
ENSMUSG00000017664.16,3610.167785,-0.1151976225,0.03961525026,-2.907911012,0.003638518586,0.01441994119,Slc35c2,0.9232558331
ENSMUSG00000020828.13,5489.884978,-0.1152628575,0.0342739698,-3.362985326,0.0007710446211,0.003739176339,Pld2,0.9232140868
ENSMUSG00000030257.16,4616.640721,-0.1155259747,0.03897388396,-2.964189426,0.003034814105,0.0123118069,Srgap3,0.9230457273
ENSMUSG00000031231.4,8257.368732,-0.1156633469,0.04293831196,-2.693709688,0.00706616824,0.02535708416,Cox7b,0.9229578399
ENSMUSG00000031584.16,4487.530148,-0.1156679187,0.03963289593,-2.918482638,0.003517394618,0.01399294148,Gsr,0.9229549151
ENSMUSG00000008036.11,7738.615651,-0.115711694,0.03982955328,-2.905171775,0.003670515971,0.01452393265,Ap2s1,0.9229269105
ENSMUSG00000024767.11,7428.33964,-0.1157467143,0.03124727337,-3.704218059,0.0002120437993,0.001184004777,Otub1,0.9229045075
ENSMUSG00000026854.16,4357.91346,-0.1160956352,0.03644362482,-3.18562261,0.001444428831,0.006466341641,Usp20,0.9226813268
ENSMUSG00000000303.12,48766.41517,-0.1164574538,0.0330637623,-3.522208173,0.0004279679365,0.002221030983,Cdh1,0.9224499532
ENSMUSG00000030352.14,6090.089296,-0.1165259093,0.04128173111,-2.822699199,0.00476212282,0.01822312002,Tspan9,0.9224061843
ENSMUSG00000029710.15,5792.092992,-0.1165937882,0.03813351593,-3.05751477,0.002231806425,0.009434939106,Ephb4,0.922362786
ENSMUSG00000029447.11,13867.41813,-0.1167489625,0.03601643492,-3.241546886,0.001188828768,0.005460210548,Cct6a,0.9222635833
ENSMUSG00000019952.14,4630.97559,-0.1167960589,0.03326027907,-3.511577837,0.0004454549944,0.002302434869,Poc1b,0.9222334768
ENSMUSG00000022451.12,9382.242602,-0.1170189057,0.02758125006,-4.242697681,2.21E-05,0.0001530837239,Twf1,0.9220910344
ENSMUSG00000023994.13,4736.243509,-0.1171173532,0.04263246331,-2.747140187,0.00601174323,0.02217155575,Nfya,0.9220281143
ENSMUSG00000039515.11,15375.34151,-0.1173117037,0.02531095829,-4.634818738,3.57E-06,2.89E-05,Ptpa,0.921903913
ENSMUSG00000081201.1,4941.355631,-0.1175534008,0.03417969336,-3.43927605,0.000583272146,0.002930224164,Smt3h2-ps4,0.9217494779
ENSMUSG00000036398.13,4667.402174,-0.1176466622,0.04129621616,-2.848848471,0.004387777291,0.01701992992,Ppp1r11,0.9216898943
ENSMUSG00000056737.14,56348.60676,-0.1177373391,0.04198997854,-2.803939016,0.005048245254,0.01915236318,Capg,0.9216319657
ENSMUSG00000028729.15,4258.438938,-0.1177443397,0.03837096221,-3.068579282,0.002150792503,0.009143230537,Ebna1bp2,0.9216274936
ENSMUSG00000057572.15,2325.308735,-0.1177750902,0.04320173652,-2.726165651,0.006407483224,0.02337253196,Zbtb8os,0.9216078496
ENSMUSG00000001380.6,3458.01164,-0.1180850149,0.04169133904,-2.832363211,0.004620533089,0.01776106671,Hars,0.9214098879
ENSMUSG00000062397.7,22416.72006,-0.1181492962,0.02868636451,-4.118657006,3.81E-05,0.0002509240055,Zfp706,0.9213688341
ENSMUSG00000038187.14,4758.106489,-0.118471702,0.03241464051,-3.654882489,0.000257299803,0.00141006176,Btbd10,0.9211629545
ENSMUSG00000009894.15,6826.436685,-0.1184765432,0.0373592556,-3.17127687,0.001517704137,0.006762793218,Snap47,0.9211598634
ENSMUSG00000036529.17,18989.22026,-0.1185237301,0.04415510521,-2.684258809,0.007269081102,0.02597180926,Sbf1,0.9211297351
ENSMUSG00000020458.16,15909.85769,-0.1185292335,0.02879394349,-4.116464059,3.85E-05,0.0002528880602,Rtn4,0.9211262213
ENSMUSG00000027649.15,3051.353407,-0.1186471654,0.03532195635,-3.359020214,0.000782193456,0.003789248821,Ctnnbl1,0.9210509277
ENSMUSG00000038291.16,7689.612027,-0.1187022041,0.04282973155,-2.771490732,0.005580026076,0.02085348926,Snx25,0.9210157904
ENSMUSG00000027569.15,2984.905905,-0.1187251293,0.0404618404,-2.934249361,0.003343554708,0.01338726515,Mrgbp,0.921001155
ENSMUSG00000071866.12,130769.0849,-0.1189513477,0.03480597225,-3.417555666,0.0006318617111,0.003142371493,Ppia,0.9208567509
ENSMUSG00000019731.13,7423.660139,-0.119072294,0.0422170226,-2.820480618,0.004795177009,0.01832826753,Slc35e1,0.9207795554
ENSMUSG00000022674.14,4340.229615,-0.1191224667,0.0442303933,-2.693226486,0.007076418039,0.02538594627,Ube2v2,0.920747534
ENSMUSG00000001175.13,40084.55443,-0.1191943183,0.02555374778,-4.664455457,3.09E-06,2.54E-05,Calm1,0.9207016785
ENSMUSG00000059323.13,5301.691417,-0.1192755107,0.0435071438,-2.741515537,0.006115646833,0.02249988353,Tonsl,0.9206498644
ENSMUSG00000026816.14,2589.507924,-0.119459276,0.03492220936,-3.420725039,0.0006245444089,0.003110688173,Gtf3c5,0.9205326028
ENSMUSG00000029713.15,26327.17066,-0.1195928894,0.03904084318,-3.063276294,0.002189278236,0.009285865615,Gnb2,0.9204473528
ENSMUSG00000039043.5,2557.022922,-0.1196335068,0.0437588814,-2.733925159,0.006258426777,0.02292696918,Arpin,0.920421439
ENSMUSG00000030691.15,3598.468819,-0.1198088679,0.04265646248,-2.80869207,0.004974320028,0.01891869839,Fchsd2,0.9203095676
ENSMUSG00000010660.3,20487.31106,-0.1202024222,0.03311278018,-3.630091511,0.000283320755,0.001538007855,Plcd1,0.9200585496
ENSMUSG00000031060.16,5658.464139,-0.1204732194,0.03471800335,-3.470050341,0.0005203608261,0.002650890426,Rbm10,0.9198858688
ENSMUSG00000070565.11,4556.455505,-0.120541634,0.04509106176,-2.673293314,0.0075110545,0.02666244713,Rasal2,0.9198422475
ENSMUSG00000026662.13,5148.695558,-0.1206049643,0.02845158503,-4.238954147,2.25E-05,0.0001554244352,Sephs1,0.9198018698
